,neighbourhood_group, mean_price,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,new_price
152,Bronx,92.75147928994085,11020169,Luxurious  one bedroom apartment in a quiet area.,57165692,Charles,Baychester,40.87223,-73.84335,Entire home/apt,95,3,248,2020-08-09,4.52,2,174,9500
153,Bronx,92.75147928994085,11138823,A beautiful Cozy 1 BR Apartment.,57885474,Shully'S,Wakefield,40.89694,-73.86055,Entire home/apt,93,2,219,2020-02-17,4.11,3,0,9300
154,Bronx,92.75147928994085,11147993,A SUPERB One Bedroom Apartment,57954654,Olu,Williamsbridge,40.87443,-73.85909,Entire home/apt,86,2,183,2020-03-20,3.56,1,0,8600
155,Bronx,92.75147928994085,11194693,NYC Private Apt by Subway and Yankee Stadium,29510402,Douglas,Longwood,40.82345,-73.9033,Entire home/apt,44,28,233,2020-04-15,4.28,3,76,4400
156,Bronx,92.75147928994085,11272222,LA MAISON JOYEUSE - 12 min walk to Yankee Stadium,58857198,Melanie,Concourse Village,40.82731,-73.91632,Private room,100,2,54,2017-01-02,1.0,1,0,10000
157,Bronx,92.75147928994085,11320482,living affordably in prim RIVERDALE,24789838,Aljosha,Kingsbridge,40.88599,-73.89868,Private room,45,6,0,,,2,0,4500
158,Bronx,92.75147928994085,11371535,Cozy and bright bedroom with a queen size bed.,55618434,Donald,Bronxdale,40.85324,-73.86506,Private room,40,2,96,2020-07-05,1.79,1,112,4000
159,Bronx,92.75147928994085,11497938,One Bedroom with kids room / office,60501531,John,Spuyten Duyvil,40.88058,-73.91812,Entire home/apt,100,186,7,2016-07-30,0.13,1,364,10000
160,Bronx,92.75147928994085,11639297,Modern New Condo  20 minutes to upper west side,61699814,Shanthi,Kingsbridge,40.8787,-73.90098,Private room,40,30,9,2019-12-17,0.33,2,136,4000
161,Bronx,92.75147928994085,11695338,Quiet and Modern Haven in NYC,16234492,Denise,Soundview,40.82442,-73.86193,Private room,35,2,6,2016-08-07,0.11,1,0,3500
162,Bronx,92.75147928994085,11751916,Large 2BR apt. steps from Subway,62530335,Adam,Concourse,40.8199,-73.9281,Entire home/apt,124,1,0,,,1,0,12400
163,Bronx,92.75147928994085,11866301,Beautifully spacious 1 bedroom,63256824,Xavier,Norwood,40.87925,-73.88254,Entire home/apt,80,1,2,2016-05-26,0.04,1,0,8000
164,Bronx,92.75147928994085,12000603,Well located apartment near NY City,64170911,Anne,Riverdale,40.8883,-73.91665,Entire home/apt,150,2,93,2020-07-12,1.75,1,270,15000
165,Bronx,92.75147928994085,12070965,Downtown style in the Bronx,64678583,Mark,Mott Haven,40.8098,-73.92149,Private room,700,10,1,2017-04-26,0.02,1,358,70000
166,Bronx,92.75147928994085,12114017,SoBro Guest House,64976141,Fran & Jason,Mott Haven,40.80903,-73.92143,Entire home/apt,129,3,164,2020-03-20,3.09,1,339,12900
167,Bronx,92.75147928994085,12132772,Iris: STG GoYankees!,13750728,Gayle,Longwood,40.81928,-73.90933,Private room,55,2,47,2019-05-10,0.9,2,365,5500
168,Bronx,92.75147928994085,12134113,Jasmine: Lovely Secret Tea Garden!,13750728,Gayle,Longwood,40.81911,-73.90939,Private room,55,2,92,2020-07-25,1.74,2,180,5500
169,Bronx,92.75147928994085,12345615,Natural light comfortable room!,52196858,Danny,Parkchester,40.83648,-73.85812,Private room,70,1,219,2020-08-10,4.21,2,356,7000
170,Bronx,92.75147928994085,12346131,Hebrews 13:2 - 3BD ★★★★★,23732730,Buddy,Pelham Gardens,40.86323,-73.84638,Entire home/apt,550,4,90,2020-02-11,1.71,4,365,55000
171,Bronx,92.75147928994085,12363598,"Updated shared apartment, NYC",15283377,Claude,Kingsbridge,40.88518,-73.90392,Private room,200,2,0,,,1,89,20000
172,Bronx,92.75147928994085,12390529,Natural light spacious and immaculate!,52196858,Danny,Parkchester,40.83703,-73.85648,Private room,68,1,89,2020-08-11,1.83,2,171,6800
173,Bronx,92.75147928994085,12405814,Sunny + Family Friendly Artist's Apartment,1468472,Eugenia,Longwood,40.81384,-73.90514,Entire home/apt,90,5,4,2018-08-03,0.15,1,0,9000
174,Bronx,92.75147928994085,12496118,Entire Home in NYC- 2 bedroom/ Private Entrance,11305944,Yahaira,Allerton,40.86947,-73.85993,Entire home/apt,99,5,43,2020-07-11,0.82,5,259,9900
175,Bronx,92.75147928994085,12564287,Modern & cosy Bronx apt w/ parking,11761831,Lydia,Wakefield,40.89162,-73.85058,Entire home/apt,99,4,80,2020-07-30,1.55,1,74,9900
176,Bronx,92.75147928994085,12774885,"Spacious, cozy bedroom in a private home",69507287,Sarah,Wakefield,40.88871,-73.86175,Private room,40,1,165,2020-03-11,3.23,1,3,4000
177,Bronx,92.75147928994085,12793649,Charming 2br Near Yankee Stadium,69668616,Nathaniel,Concourse,40.82575,-73.92421,Entire home/apt,150,1,0,,,1,0,15000
178,Bronx,92.75147928994085,12847902,Beautiful modern home!,46938101,Mario,Concourse,40.83211,-73.92052,Private room,49,1,34,2019-10-19,0.66,1,364,4900
179,Bronx,92.75147928994085,12866948,Great location by Yankee,12906385,Raymond,Concourse Village,40.83524,-73.91448,Private room,80,1,0,,,1,89,8000
180,Bronx,92.75147928994085,12933540,Comfortable Sofa bed 15 minutes to Manhattan,69711528,Lucia,Parkchester,40.83049,-73.87354,Shared room,45,3,9,2017-05-20,0.19,2,89,4500
181,Bronx,92.75147928994085,12955940,"large, affordable, clean,convenient",71211231,Ehsan,Fordham,40.85396,-73.89872,Private room,34,1,2,2016-06-14,0.04,1,0,3400
182,Bronx,92.75147928994085,12956310,Bedroom for a single person,56287818,Alexis,Concourse,40.82341,-73.92682,Private room,100,1,0,,,1,365,10000
183,Bronx,92.75147928994085,12988898,,71552588,Andrea,Fordham,40.86032,-73.88493,Shared room,130,1,0,,,1,365,13000
184,Bronx,92.75147928994085,13130744,Uptown Bronx Apartment,73126926,Real Estate To Go,Williamsbridge,40.88493,-73.8618,Entire home/apt,65,3,237,2020-08-16,4.6,1,328,6500
185,Bronx,92.75147928994085,13248565,COZY 1 BEDROOM APARTMENT,74489237,Carmen,Tremont,40.84268,-73.89294,Entire home/apt,65,1,0,,,1,0,6500
186,Bronx,92.75147928994085,13280099,South Bronx Studio Near Yankee Stadium,73831041,Jake,Concourse,40.82909,-73.92249,Entire home/apt,95,5,0,,,1,0,9500
187,Bronx,92.75147928994085,13315967,Authentic Industrial Loft with 35ft ceilings.,75275467,Yaron,Port Morris,40.80884,-73.9302,Entire home/apt,99,2,40,2020-08-09,0.82,4,161,9900
188,Bronx,92.75147928994085,13326731,Cozy room with Queen bed in spacious loft.,75275467,Yaron,Port Morris,40.80872,-73.93051,Private room,26,2,79,2020-08-06,1.56,4,167,2600
189,Bronx,92.75147928994085,13327345,Full size bed in Petite room with exposed brick.,75275467,Yaron,Port Morris,40.80952,-73.93025,Private room,26,2,76,2020-08-01,1.5,4,172,2600
190,Bronx,92.75147928994085,13335424,"i call it home, you'll call it home.private room",75506967,Mimie,Tremont,40.84559,-73.89815,Private room,39,3,26,2019-10-31,0.52,2,0,3900
191,Bronx,92.75147928994085,13415925,Stay blocks from Yankee Stadium,11017415,Emmett,Concourse Village,40.83041,-73.91838,Entire home/apt,75,1,0,,,1,0,7500
192,Bronx,92.75147928994085,13430458,Fun & Funky 2nd floor of loft.,75275467,Yaron,Port Morris,40.80842,-73.93136,Private room,31,2,76,2020-05-17,1.54,4,161,3100
193,Bronx,92.75147928994085,13431664,Private Condo Room w/ Patio,74727409,Agustina,Longwood,40.81937,-73.90978,Private room,55,2,94,2020-03-11,1.86,1,165,5500
194,Bronx,92.75147928994085,13436258,One Bedroom Apartment  in TownHouse,5944946,Nicole,Concourse,40.81949,-73.92913,Entire home/apt,102,1,122,2020-02-29,2.47,1,327,10200
195,Bronx,92.75147928994085,13451811,New York City's Best Kept Secret🙊,23091281,Sharon,Concourse,40.83245,-73.92163,Entire home/apt,75,3,96,2020-07-31,1.9,3,303,7500
196,Bronx,92.75147928994085,13480134,cosy room with all confort,51329030,Zakaria,Longwood,40.82716,-73.89911,Private room,29,1,11,2016-11-18,0.22,1,0,2900
197,Bronx,92.75147928994085,13507677,NYC 2500 sq ft home near yankee stadium/subway,29510402,Douglas,Longwood,40.82412,-73.90266,Entire home/apt,199,5,0,,,3,0,19900
198,Bronx,92.75147928994085,13508567,"spacious, clean place in quiet building",75398380,Maris,University Heights,40.86048,-73.91181,Entire home/apt,120,1,0,,,1,0,12000
199,Bronx,92.75147928994085,13530166,Convenient place rest head,547029,Sheena,Concourse,40.82162,-73.92698,Private room,50,2,0,,,1,0,5000
200,Bronx,92.75147928994085,13688739,Comfy Cave Inn,79752355,Eduardo,Fordham,40.85859,-73.89571,Entire home/apt,65,1,9,2017-09-02,0.18,1,0,6500
201,Bronx,92.75147928994085,13698623,Melrose Place...,33862021,Victor,Melrose,40.82296,-73.91429,Private room,26,2,2,2016-10-24,0.04,1,0,2600
202,Bronx,92.75147928994085,13766690,Shady Listing - Authentic NY'r,13408910,Tmc,Concourse,40.82948,-73.92364,Private room,60,4,0,,,2,0,6000
203,Bronx,92.75147928994085,13810190,Spacious one bedroom Near Yankee Stadium,81270132,Lance,Concourse Village,40.82908,-73.92009,Entire home/apt,85,3,7,2019-04-14,0.18,1,89,8500
204,Bronx,92.75147928994085,13864705,Your home away from home...,81953225,Donald,Wakefield,40.8947,-73.85601,Private room,22,3,63,2018-09-21,1.29,1,0,2200
205,Bronx,92.75147928994085,13920551,Vida Local,80974010,Lou,Highbridge,40.83736,-73.92318,Private room,100,3,17,2019-08-13,0.34,1,0,10000
206,Bronx,92.75147928994085,13980502,"Convenient Room; by highway/parking, train, & bus",83333226,Josie,Kingsbridge,40.87742,-73.90398,Private room,60,2,3,2016-10-08,0.06,1,363,6000
207,Bronx,92.75147928994085,14042426,Riverdale - Room with Breakfast for Ladies Only,17365319,Fahmida,Kingsbridge,40.88393,-73.90639,Private room,53,2,19,2019-11-18,0.39,2,46,5300
208,Bronx,92.75147928994085,14231606,La Dolce Vita Apartment in Garfield,86513733,Joann,Van Nest,40.84166,-73.86818,Entire home/apt,425,5,0,,,1,363,42500
209,Bronx,92.75147928994085,14255485,Entire One Bedroom Apartment In Historic District,5682956,Maria,Highbridge,40.84277,-73.92588,Entire home/apt,72,7,48,2020-06-29,0.99,1,38,7200
210,Bronx,92.75147928994085,14301951,A beautiful cozy room with balcony,87370616,Francisca,Longwood,40.81998,-73.90325,Private room,75,2,129,2020-01-24,2.68,2,350,7500
211,Bronx,92.75147928994085,14339073,Studio apartment,50411243,Abby,Morris Heights,40.85065,-73.91875,Entire home/apt,95,2,6,2019-11-27,0.53,2,12,9500
212,Bronx,92.75147928994085,14375153,Call it Home/private Room,75506967,Mimie,Claremont Village,40.83796,-73.9016,Private room,39,3,12,2019-10-31,0.25,2,0,3900
213,Bronx,92.75147928994085,14556236,Riverdale - 2 Pvt rooms for Ladies Only,17365319,Fahmida,Kingsbridge,40.88444,-73.90583,Private room,81,2,2,2017-01-01,0.04,2,321,8100
214,Bronx,92.75147928994085,14724479,Clean & Amazing Semi Private NYC Room by #1 Train,30499687,Jovanni & Natasha,Fieldston,40.89581,-73.89778,Private room,59,2,7,2017-04-17,0.15,2,0,5900
215,Bronx,92.75147928994085,14935151,Bright spacious sunny room near train.,69711528,Lucia,Parkchester,40.83112,-73.87319,Private room,50,3,25,2018-06-15,0.52,2,0,5000
216,Bronx,92.75147928994085,14945274,Bronx Retreat in Contemporary Apt,32357900,Tara,Fieldston,40.88985,-73.90747,Private room,68,2,16,2017-09-01,0.34,1,0,6800
217,Bronx,92.75147928994085,14994076,Dominiques NYC 4Bedrm crashpad**A Rare Find**metro,310670,Vie,Eastchester,40.88207,-73.83538,Entire home/apt,276,2,2,2019-05-21,0.08,9,358,27600
218,Bronx,92.75147928994085,15085230,Bright 1 Bedroom Apt Near Attractions and Transit,5437444,Panthea,Bronxdale,40.85401,-73.86594,Entire home/apt,84,7,24,2018-08-24,0.51,1,0,8400
219,Bronx,92.75147928994085,15259634,Amazing & Clean NYC Private Room by #1 Train,30499687,Jovanni & Natasha,North Riverdale,40.90175,-73.89761,Private room,77,2,9,2017-04-30,0.2,2,0,7700
220,Bronx,92.75147928994085,15301748,Comfy Private Room w/ Big TV,94536810,Belkis,Bronxdale,40.85585,-73.86486,Private room,45,14,78,2020-01-12,1.66,2,359,4500
221,Bronx,92.75147928994085,15307603,Beautiful Large Room,92195100,Airamis,Bronxdale,40.85236,-73.86632,Private room,43,1,114,2018-10-09,2.46,1,0,4300
222,Bronx,92.75147928994085,15310285,Your Private Nest in NYC,48440445,Karah,University Heights,40.86074,-73.91359,Private room,71,3,4,2019-09-18,0.18,1,364,7100
223,Bronx,92.75147928994085,15336596,Private bedroom in artsy NYC apartment.,77010815,Eean,Norwood,40.8722,-73.87607,Private room,55,3,25,2019-09-14,0.59,1,365,5500
224,Bronx,92.75147928994085,15453985,Sunny Apartment Close to NYC's Major Attractions,99139601,Rosalia,Mott Haven,40.81201,-73.90823,Entire home/apt,100,2,213,2020-07-26,4.58,1,178,10000
225,Bronx,92.75147928994085,15461512,Spacious Private Bedroom in the North Bronx,99205045,Liliana,Kingsbridge,40.88283,-73.89326,Private room,60,3,3,2019-07-28,0.07,1,351,6000
226,Bronx,92.75147928994085,15510279,Studio in Mott Haven-1 subway stop from Manhattan,99651727,Lucia,Mott Haven,40.81072,-73.92349,Entire home/apt,120,2,29,2019-10-04,0.66,1,0,12000
227,Bronx,92.75147928994085,15576821,Best accommodation N price /NYC professional room.,55948559,Barry,Pelham Gardens,40.86663,-73.84139,Private room,36,1,162,2020-03-12,4.19,4,1,3600
228,Bronx,92.75147928994085,15648096,Spacious 2 bedroom close to Manhattan,100971588,Valerie,Highbridge,40.83844,-73.92489,Entire home/apt,82,7,46,2020-01-03,1.04,1,55,8200
229,Bronx,92.75147928994085,15754561,A beautiful comfy & spacious room.,87370616,Francisca,Longwood,40.82006,-73.90332,Private room,80,2,101,2020-02-07,2.2,2,350,8000
230,Bronx,92.75147928994085,15845669,Beautiful Renovated Apartment NYC.,21444167,Rony,Kingsbridge,40.88297,-73.90727,Entire home/apt,145,3,70,2020-08-01,1.53,2,269,14500
231,Bronx,92.75147928994085,15916709,Studio apartment near Monte Fiore hospital,18934273,Max,Norwood,40.87529,-73.8762,Private room,40,1,1,2016-12-24,0.02,1,0,4000
232,Bronx,92.75147928994085,15926876,Renovated rooms. Newly furnished 5 min from nyc.,103345244,Jeff,Kingsbridge,40.88546,-73.90526,Private room,70,1,1,2019-12-26,0.13,2,51,7000
233,Bronx,92.75147928994085,16058082,"Private Room in Bronx NY, Manhattan",104584267,Evguenia,Morris Heights,40.84862,-73.92412,Private room,75,1,4,2019-10-13,0.17,1,364,7500
234,Bronx,92.75147928994085,16148036,Cozy bed in private living room,94536810,Belkis,Bronxdale,40.85711,-73.86474,Private room,40,14,38,2020-03-16,0.86,2,174,4000
235,Bronx,92.75147928994085,16273526,Home away for the holidays!,407407,Calixto,Norwood,40.87372,-73.88625,Private room,80,2,3,2017-12-25,0.07,1,363,8000
236,Bronx,92.75147928994085,16276294,Rental in a Uptown Cozy Apartment,32625342,Bianca,Kingsbridge,40.88467,-73.90575,Private room,30,2,12,2019-12-26,0.27,2,0,3000
237,Bronx,92.75147928994085,16287895,Cozy apartment in the Norwood section of the bronx,106544984,Maritza,Norwood,40.87583,-73.87737,Private room,100,1,0,,,1,0,10000
238,Bronx,92.75147928994085,16381393,Skyline #2 view ny skyline,93121568,Charles,Concourse,40.82388,-73.9279,Private room,55,2,76,2019-11-25,1.77,2,180,5500
239,Bronx,92.75147928994085,16381905,Skyline #1 view ny skyline,93121568,Charles,Concourse,40.82415,-73.92778,Private room,45,2,96,2020-05-10,2.18,2,177,4500
240,Bronx,92.75147928994085,16407427,Cozy Private Room Close to the Subway,9947836,Jenny,Longwood,40.82441,-73.89454,Private room,65,3,79,2020-01-06,1.9,2,0,6500
241,Bronx,92.75147928994085,16425205,Room for rent (females ONLY),73550323,Chioma,Parkchester,40.84012,-73.86521,Private room,35,1,1,2017-01-01,0.02,1,0,3500
242,Bronx,92.75147928994085,16428383,2 blocks to 2 ⭐️⭐️⭐️⭐️⭐️,45247495,Carlos,Fieldston,40.89279,-73.89946,Entire home/apt,170,6,11,2020-04-12,0.29,1,263,17000
243,Bronx,92.75147928994085,16442834,Modern 1-bedroom apartment in Fordham,2422554,Brais,University Heights,40.86084,-73.90288,Entire home/apt,110,7,0,,,2,0,11000
244,Bronx,92.75147928994085,16507804,Spacious bedroom,1635983,Sheila,Schuylerville,40.83248,-73.83203,Private room,47,3,57,2020-06-01,1.44,3,135,4700
245,Bronx,92.75147928994085,16511493,You Deserve The Royal Treatment.,108433379,Percy,Norwood,40.87692,-73.87427,Entire home/apt,130,5,0,,,1,89,13000
246,Bronx,92.75147928994085,16764130,Spacious Studio apt—1 Subway stop from Manhattan,41578662,Lucia,Mott Haven,40.8115,-73.9258,Entire home/apt,70,7,1,2017-01-16,0.02,2,0,7000
247,Bronx,92.75147928994085,16771876,DISCOUNTED RATES. Your Home Away from Home in NYC!,87795401,Paul,Soundview,40.82987,-73.86608,Entire home/apt,51,2,142,2020-07-27,3.33,1,129,5100
248,Bronx,92.75147928994085,16777456,Large Studio New York-Bronx comfortable,24546033,Pietro,Morris Park,40.84906,-73.85418,Private room,60,3,21,2020-07-25,0.58,1,171,6000
249,Bronx,92.75147928994085,16781601,Room 14,74633496,Justine,University Heights,40.8566,-73.90873,Private room,45,5,42,2019-12-21,1.0,6,360,4500
250,Bronx,92.75147928994085,16944820,Large *COZY* apartment near Yankee Stadium,67130668,Melissa,Concourse Village,40.82692,-73.92183,Private room,40,7,54,2020-01-11,1.25,1,177,4000
251,Bronx,92.75147928994085,17044854,Great Space for Medical Students,1568820,Figgins,Fordham,40.85615,-73.90077,Private room,36,4,12,2020-04-29,0.53,1,44,3600
252,Bronx,92.75147928994085,17095035,Large NYC FLAWLESS Room  Close to public transport,55948559,Barry,Pelham Gardens,40.86686,-73.84207,Private room,35,1,18,2020-01-29,0.45,4,77,3500
253,Bronx,92.75147928994085,17142987,Charming Apartment with Private Backyard,78154356,Mirela And Daniel,Pelham Bay,40.84752,-73.82797,Entire home/apt,30,2,129,2020-03-16,3.01,1,199,3000
254,Bronx,92.75147928994085,17242854,"Proud NYer room, Yankee Stadium apartment in Bronx",8159536,Genae,Concourse,40.83243,-73.92035,Private room,60,1,16,2020-06-22,0.4,3,365,6000
255,Bronx,92.75147928994085,17367187,Superhost HUGE Room+Private Bath -Yankee Stadium,11196496,Amílcar,Highbridge,40.83173,-73.92824,Private room,89,1,155,2019-12-18,3.68,1,180,8900
256,Bronx,92.75147928994085,17475107,Partitioned (shared) Cozy Studio in Pelham Bay,86108833,Jonathan,Schuylerville,40.84034,-73.83007,Shared room,35,1,116,2019-01-28,2.77,1,2,3500
257,Bronx,92.75147928994085,17664413,Bx Apartment,45671454,Vii,Olinville,40.88438,-73.86397,Private room,80,1,0,,,1,0,8000
258,Bronx,92.75147928994085,17730939,Large bright bedroom located in a private house,369015,Thai,Pelham Gardens,40.86437,-73.83863,Private room,48,20,9,2019-11-29,0.4,2,365,4800
259,Bronx,92.75147928994085,17731370,Spacious Apartment Near Yankee Stadium.,120906241,Crystal,Morris Heights,40.84565,-73.91684,Entire home/apt,25,4,0,,,1,0,2500
260,Bronx,92.75147928994085,17842111,1st flr full studio apartment- entire place/SAFE,122044895,Yerddy,Kingsbridge,40.8781,-73.89998,Entire home/apt,89,7,154,2020-08-11,3.83,2,124,8900
261,Bronx,92.75147928994085,17853353,Private Room Near Bronx Zoo and NYBG!,48106825,Julia,Pelham Gardens,40.86437,-73.8485,Private room,43,2,52,2020-03-27,1.34,2,251,4300
262,Bronx,92.75147928994085,17876530,Spacious Garden Apartment Private Entrance,11305944,Yahaira,Allerton,40.86868,-73.85483,Entire home/apt,102,6,97,2020-05-08,2.37,5,350,10200
263,Bronx,92.75147928994085,17880254,Spacious New York City Travelers Getaway,9808458,Zain,Kingsbridge,40.8709,-73.89946,Shared room,71,2,11,2019-01-01,0.32,4,365,7100
264,Bronx,92.75147928994085,17899730,Cozy Bronx Apt,94382194,Sean,Tremont,40.84546,-73.89013,Entire home/apt,181,1,49,2019-12-28,1.2,1,179,18100
265,Bronx,92.75147928994085,17959888,South Bronx-Piano District artist Loft/,123271654,Beatrice,Port Morris,40.81034,-73.93166,Entire home/apt,275,3,20,2018-10-14,0.54,1,177,27500
266,Bronx,92.75147928994085,17971100,#4 Triple Private  room  20 minutes from Manhattan,42093468,Eka,Mott Haven,40.8129,-73.91665,Private room,64,5,62,2020-08-05,1.56,3,364,6400
267,Bronx,92.75147928994085,17975664,"Large, spacious, and comfortable house",123458466,Shiva,Edenwald,40.88534,-73.83434,Private room,63,3,39,2020-07-31,0.95,1,344,6300
268,Bronx,92.75147928994085,17981267,⛱Walk + Transit Score 97⛱8min → Yankee Std⛱Desk,123518076,Seana,Concourse,40.81992,-73.92809,Entire home/apt,100,4,92,2020-08-11,2.39,1,0,10000
269,Bronx,92.75147928994085,18006003,Room in Bronx Little Italy,91261577,Matthew,Belmont,40.85311,-73.88763,Private room,20,4,4,2017-08-27,0.1,1,0,2000
270,Bronx,92.75147928994085,18035418,"Bedroom in New Luxury Apartment Near trains, buses",51563463,Patricia,Tremont,40.84688,-73.90037,Private room,35,4,6,2020-03-17,0.59,1,0,3500
271,Bronx,92.75147928994085,18048473,#3 Private  Quadruple  Room  20mnts from Manhattan,42093468,Eka,Mott Haven,40.81217,-73.91777,Private room,66,5,26,2019-12-01,0.64,3,320,6600
